,sym,date,time,price,size,cond,cancelled,exchTime,exchDate,exch
8879,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8880,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8881,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8882,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8883,0005.HK,2019-09-04,14:34:54.467,57.85,400,,0,14:34:54.000,2019-09-04,HKG
8884,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8885,0005.HK,2019-09-04,14:34:54.467,57.85,1600,,0,14:34:54.000,2019-09-04,HKG
8886,0005.HK,2019-09-04,14:34:54.467,57.85,1200,,0,14:34:54.000,2019-09-04,HKG
8887,0005.HK,2019-09-04,14:34:54.467,57.85,800,,0,14:34:54.000,2019-09-04,HKG
8888,0005.HK,2019-09-04,14:34:54.467,57.85,800,,0,14:34:54.000,2019-09-04,HKG
8889,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8890,0005.HK,2019-09-04,14:34:54.467,57.85,2800,,0,14:34:54.000,2019-09-04,HKG
8891,0005.HK,2019-09-04,14:34:54.467,57.85,2000,,0,14:34:54.000,2019-09-04,HKG
8892,0005.HK,2019-09-04,14:34:54.467,57.85,400,,0,14:34:54.000,2019-09-04,HKG
8893,0005.HK,2019-09-04,14:34:54.467,57.85,10800,,0,14:34:54.000,2019-09-04,HKG
8894,0005.HK,2019-09-04,14:34:54.467,57.85,2800,,0,14:34:54.000,2019-09-04,HKG
8895,0005.HK,2019-09-04,14:34:54.467,57.85,1600,,0,14:34:54.000,2019-09-04,HKG
8896,0005.HK,2019-09-04,14:34:54.501,57.85,800,,0,14:34:54.000,2019-09-04,HKG
8897,0005.HK,2019-09-04,14:34:54.617,57.85,8400,,0,14:34:54.000,2019-09-04,HKG
8898,0005.HK,2019-09-04,14:34:55.125,57.85,400,,0,14:34:55.000,2019-09-04,HKG
8899,0005.HK,2019-09-04,14:35:06.722,57.85,2400,,0,14:35:06.000,2019-09-04,HKG
8900,0005.HK,2019-09-04,14:35:06.722,57.85,800,,0,14:35:06.000,2019-09-04,HKG
8901,0005.HK,2019-09-04,14:35:06.722,57.85,3600,,0,14:35:06.000,2019-09-04,HKG
8902,0005.HK,2019-09-04,14:35:06.722,57.85,800,,0,14:35:06.000,2019-09-04,HKG
8903,0005.HK,2019-09-04,14:35:06.722,57.85,400,,0,14:35:06.000,2019-09-04,HKG
8904,0005.HK,2019-09-04,14:35:06.722,57.85,2000,,0,14:35:06.000,2019-09-04,HKG
8905,0005.HK,2019-09-04,14:35:09.287,57.85,6000,,0,14:35:09.000,2019-09-04,HKG
8906,0005.HK,2019-09-04,14:35:11.533,57.8,4800,,0,14:35:11.000,2019-09-04,HKG
8907,0005.HK,2019-09-04,14:35:12.360,57.85,400,,0,14:35:12.000,2019-09-04,HKG
8908,0005.HK,2019-09-04,14:35:13.325,57.85,4000,,0,14:35:13.000,2019-09-04,HKG
8909,0005.HK,2019-09-04,14:35:17.855,57.8,800,,0,14:35:17.000,2019-09-04,HKG
8910,0005.HK,2019-09-04,14:35:19.929,57.8,1600,,0,14:35:19.000,2019-09-04,HKG
8911,0005.HK,2019-09-04,14:35:19.973,57.85,1200,,0,14:35:19.000,2019-09-04,HKG
8912,0005.HK,2019-09-04,14:35:20.936,57.8,1200,,0,14:35:20.000,2019-09-04,HKG
8913,0005.HK,2019-09-04,14:35:25.368,57.8,800,,0,14:35:25.000,2019-09-04,HKG
8914,0005.HK,2019-09-04,14:35:27.793,57.85,1600,,0,14:35:27.000,2019-09-04,HKG
8915,0005.HK,2019-09-04,14:35:27.880,57.8,2000,,0,14:35:27.000,2019-09-04,HKG
8916,0005.HK,2019-09-04,14:35:40.394,57.8,400,,0,14:35:40.000,2019-09-04,HKG
8917,0005.HK,2019-09-04,14:35:44.741,57.85,400,,0,14:35:44.000,2019-09-04,HKG
8918,0005.HK,2019-09-04,14:35:46.831,57.85,400,,0,14:35:46.000,2019-09-04,HKG
8919,0005.HK,2019-09-04,14:35:47.123,57.8,400,,0,14:35:47.000,2019-09-04,HKG
8920,0005.HK,2019-09-04,14:35:48.500,57.85,2400,,0,14:35:48.000,2019-09-04,HKG
8921,0005.HK,2019-09-04,14:35:48.500,57.85,7600,,0,14:35:48.000,2019-09-04,HKG
8922,0005.HK,2019-09-04,14:35:49.788,57.85,400,,0,14:35:49.000,2019-09-04,HKG
8923,0005.HK,2019-09-04,14:35:52.720,57.85,400,,0,14:35:52.000,2019-09-04,HKG
8924,0005.HK,2019-09-04,14:35:55.421,57.8,400,,0,14:35:55.000,2019-09-04,HKG
8925,0005.HK,2019-09-04,14:35:58.680,57.85,1200,,0,14:35:58.000,2019-09-04,HKG
8926,0005.HK,2019-09-04,14:36:03.459,57.8,1600,,0,14:36:03.000,2019-09-04,HKG
8927,0005.HK,2019-09-04,14:36:06.902,57.8,400,,0,14:36:06.000,2019-09-04,HKG
8928,0005.HK,2019-09-04,14:36:08.359,57.8,2000,,0,14:36:08.000,2019-09-04,HKG
8929,0005.HK,2019-09-04,14:36:11.571,57.8,400,,0,14:36:11.000,2019-09-04,HKG
8930,0005.HK,2019-09-04,14:36:15.337,57.8,10000,,0,14:36:15.000,2019-09-04,HKG
8931,0005.HK,2019-09-04,14:36:15.715,57.85,2000,,0,14:36:15.000,2019-09-04,HKG
8932,0005.HK,2019-09-04,14:36:23.157,57.85,2000,,0,14:36:23.000,2019-09-04,HKG
8933,0005.HK,2019-09-04,14:36:23.157,57.85,16400,,0,14:36:23.000,2019-09-04,HKG
8934,0005.HK,2019-09-04,14:36:23.157,57.85,400,,0,14:36:23.000,2019-09-04,HKG
8935,0005.HK,2019-09-04,14:36:23.157,57.85,4800,,0,14:36:23.000,2019-09-04,HKG
8936,0005.HK,2019-09-04,14:36:23.157,57.85,400,,0,14:36:23.000,2019-09-04,HKG
8937,0005.HK,2019-09-04,14:36:23.257,57.85,400,,0,14:36:23.000,2019-09-04,HKG
8938,0005.HK,2019-09-04,14:36:23.257,57.85,2400,,0,14:36:23.000,2019-09-04,HKG
8939,0005.HK,2019-09-04,14:36:23.257,57.85,2000,,0,14:36:23.000,2019-09-04,HKG
8940,0005.HK,2019-09-04,14:36:23.273,57.85,400,,0,14:36:23.000,2019-09-04,HKG
8941,0005.HK,2019-09-04,14:36:23.273,57.85,1200,,0,14:36:23.000,2019-09-04,HKG
8942,0005.HK,2019-09-04,14:36:23.273,57.85,6400,,0,14:36:23.000,2019-09-04,HKG
8943,0005.HK,2019-09-04,14:36:23.312,57.85,800,,0,14:36:23.000,2019-09-04,HKG
8944,0005.HK,2019-09-04,14:36:24.231,57.85,800,,0,14:36:24.000,2019-09-04,HKG
8945,0005.HK,2019-09-04,14:36:30.071,57.8,22000,,0,14:36:30.000,2019-09-04,HKG
8946,0005.HK,2019-09-04,14:36:30.489,57.85,400,,0,14:36:30.000,2019-09-04,HKG
8947,0005.HK,2019-09-04,14:36:30.939,57.85,1600,,0,14:36:30.000,2019-09-04,HKG
8948,0005.HK,2019-09-04,14:36:32.758,57.85,400,,0,14:36:32.000,2019-09-04,HKG
8949,0005.HK,2019-09-04,14:36:34.134,57.85,400,,0,14:36:34.000,2019-09-04,HKG
8950,0005.HK,2019-09-04,14:36:36.215,57.8,800,,0,14:36:36.000,2019-09-04,HKG
8951,0005.HK,2019-09-04,14:36:36.231,57.85,4800,,0,14:36:36.000,2019-09-04,HKG
8952,0005.HK,2019-09-04,14:36:36.314,57.85,400,,0,14:36:36.000,2019-09-04,HKG
8953,0005.HK,2019-09-04,14:36:38.538,57.8,2000,,0,14:36:38.000,2019-09-04,HKG
8954,0005.HK,2019-09-04,14:36:41.004,57.85,400,,0,14:36:41.000,2019-09-04,HKG
8955,0005.HK,2019-09-04,14:36:41.109,57.85,800,,0,14:36:41.000,2019-09-04,HKG
8956,0005.HK,2019-09-04,14:36:43.530,57.8,800,,0,14:36:43.000,2019-09-04,HKG
8957,0005.HK,2019-09-04,14:36:45.180,57.8,4000,,0,14:36:45.000,2019-09-04,HKG
8958,0005.HK,2019-09-04,14:36:45.180,57.85,1200,,0,14:36:45.000,2019-09-04,HKG
8959,0005.HK,2019-09-04,14:36:46.655,57.85,800,,0,14:36:46.000,2019-09-04,HKG
8960,0005.HK,2019-09-04,14:36:49.522,57.85,400,,0,14:36:49.000,2019-09-04,HKG
8961,0005.HK,2019-09-04,14:36:50.846,57.85,400,,0,14:36:50.000,2019-09-04,HKG
8962,0005.HK,2019-09-04,14:36:53.886,57.85,3200,,0,14:36:53.000,2019-09-04,HKG
8963,0005.HK,2019-09-04,14:36:54.146,57.8,4000,,0,14:36:54.000,2019-09-04,HKG
8964,0005.HK,2019-09-04,14:36:56.016,57.85,1600,,0,14:36:56.000,2019-09-04,HKG
8965,0005.HK,2019-09-04,14:36:58.567,57.85,1200,,0,14:36:58.000,2019-09-04,HKG
8966,0005.HK,2019-09-04,14:37:01.950,57.85,4400,,0,14:37:01.000,2019-09-04,HKG
8967,0005.HK,2019-09-04,14:37:03.229,57.85,800,,0,14:37:03.000,2019-09-04,HKG
8968,0005.HK,2019-09-04,14:37:04.284,57.85,400,,0,14:37:04.000,2019-09-04,HKG
8969,0005.HK,2019-09-04,14:37:08.540,57.85,39200,,0,14:37:08.000,2019-09-04,HKG
8970,0005.HK,2019-09-04,14:37:08.540,57.85,400,,0,14:37:08.000,2019-09-04,HKG
8971,0005.HK,2019-09-04,14:37:08.540,57.85,400,,0,14:37:08.000,2019-09-04,HKG
8972,0005.HK,2019-09-04,14:37:09.610,57.85,800,,0,14:37:09.000,2019-09-04,HKG
8973,0005.HK,2019-09-04,14:37:09.610,57.85,400,,0,14:37:09.000,2019-09-04,HKG
8974,0005.HK,2019-09-04,14:37:09.610,57.85,1200,,0,14:37:09.000,2019-09-04,HKG
8975,0005.HK,2019-09-04,14:37:09.610,57.85,1200,,0,14:37:09.000,2019-09-04,HKG
8976,0005.HK,2019-09-04,14:37:09.610,57.85,1200,,0,14:37:09.000,2019-09-04,HKG
8977,0005.HK,2019-09-04,14:37:09.776,57.85,400,Y,0,14:37:09.000,2019-09-04,HKG
8978,0005.HK,2019-09-04,14:37:13.959,57.85,17200,,0,14:37:13.000,2019-09-04,HKG
8979,0005.HK,2019-09-04,14:37:16.030,57.85,3600,,0,14:37:16.000,2019-09-04,HKG
8980,0005.HK,2019-09-04,14:37:17.051,57.85,400,,0,14:37:17.000,2019-09-04,HKG
8981,0005.HK,2019-09-04,14:37:17.052,57.85,4400,,0,14:37:17.000,2019-09-04,HKG
8982,0005.HK,2019-09-04,14:37:17.052,57.85,2000,,0,14:37:17.000,2019-09-04,HKG
8983,0005.HK,2019-09-04,14:37:17.052,57.85,4000,Y,0,14:37:17.000,2019-09-04,HKG
8984,0005.HK,2019-09-04,14:37:17.052,57.85,400,,0,14:37:17.000,2019-09-04,HKG
8985,0005.HK,2019-09-04,14:37:17.052,57.85,2400,,0,14:37:17.000,2019-09-04,HKG
8986,0005.HK,2019-09-04,14:37:17.061,57.85,7600,,0,14:37:17.000,2019-09-04,HKG
8987,0005.HK,2019-09-04,14:37:17.061,57.85,400,,0,14:37:17.000,2019-09-04,HKG
8988,0005.HK,2019-09-04,14:37:17.061,57.85,800,,0,14:37:17.000,2019-09-04,HKG
8989,0005.HK,2019-09-04,14:37:17.061,57.85,800,,0,14:37:17.000,2019-09-04,HKG
8990,0005.HK,2019-09-04,14:37:17.062,57.85,1200,,0,14:37:17.000,2019-09-04,HKG
8991,0005.HK,2019-09-04,14:37:17.062,57.85,400,,0,14:37:17.000,2019-09-04,HKG
8992,0005.HK,2019-09-04,14:37:17.062,57.85,2400,,0,14:37:17.000,2019-09-04,HKG
8993,0005.HK,2019-09-04,14:37:17.062,57.85,2000,,0,14:37:17.000,2019-09-04,HKG
8994,0005.HK,2019-09-04,14:37:17.062,57.85,800,,0,14:37:17.000,2019-09-04,HKG
8995,0005.HK,2019-09-04,14:37:17.062,57.85,6000,,0,14:37:17.000,2019-09-04,HKG
8996,0005.HK,2019-09-04,14:37:17.071,57.85,14800,,0,14:37:17.000,2019-09-04,HKG
8997,0005.HK,2019-09-04,14:37:17.092,57.9,400,,0,14:37:17.000,2019-09-04,HKG
8998,0005.HK,2019-09-04,14:37:17.092,57.9,3600,,0,14:37:17.000,2019-09-04,HKG
8999,0005.HK,2019-09-04,14:37:17.567,57.9,1600,,0,14:37:17.000,2019-09-04,HKG
9000,0005.HK,2019-09-04,14:37:18.631,57.85,2400,,0,14:37:18.000,2019-09-04,HKG
9001,0005.HK,2019-09-04,14:37:18.631,57.85,400,,0,14:37:18.000,2019-09-04,HKG
9002,0005.HK,2019-09-04,14:37:18.631,57.85,9200,,0,14:37:18.000,2019-09-04,HKG
9003,0005.HK,2019-09-04,14:37:18.631,57.85,24000,,0,14:37:18.000,2019-09-04,HKG
9004,0005.HK,2019-09-04,14:37:19.638,57.85,3200,,0,14:37:19.000,2019-09-04,HKG
9005,0005.HK,2019-09-04,14:37:23.830,57.85,400,,0,14:37:23.000,2019-09-04,HKG
9006,0005.HK,2019-09-04,14:37:23.830,57.85,400,,0,14:37:23.000,2019-09-04,HKG
9007,0005.HK,2019-09-04,14:37:24.367,57.85,1600,,0,14:37:24.000,2019-09-04,HKG
9008,0005.HK,2019-09-04,14:37:24.367,57.85,9200,Y,0,14:37:24.000,2019-09-04,HKG
9009,0005.HK,2019-09-04,14:37:26.063,57.85,800,,0,14:37:26.000,2019-09-04,HKG
9010,0005.HK,2019-09-04,14:37:26.185,57.8,2000,,0,14:37:26.000,2019-09-04,HKG
9011,0005.HK,2019-09-04,14:37:28.806,57.85,5200,,0,14:37:28.000,2019-09-04,HKG
9012,0005.HK,2019-09-04,14:37:28.806,57.85,400,,0,14:37:28.000,2019-09-04,HKG
9013,0005.HK,2019-09-04,14:37:28.806,57.85,17600,,0,14:37:28.000,2019-09-04,HKG
9014,0005.HK,2019-09-04,14:37:28.806,57.85,8000,,0,14:37:28.000,2019-09-04,HKG
9015,0005.HK,2019-09-04,14:37:28.816,57.85,10000,,0,14:37:28.000,2019-09-04,HKG
9016,0005.HK,2019-09-04,14:37:29.998,57.85,2000,,0,14:37:29.000,2019-09-04,HKG
9017,0005.HK,2019-09-04,14:37:32.041,57.85,400,,0,14:37:32.000,2019-09-04,HKG
9018,0005.HK,2019-09-04,14:37:32.211,57.85,8400,,0,14:37:32.000,2019-09-04,HKG
9019,0005.HK,2019-09-04,14:37:32.213,57.85,8400,,0,14:37:32.000,2019-09-04,HKG
9020,0005.HK,2019-09-04,14:37:32.315,57.85,11200,,0,14:37:32.000,2019-09-04,HKG
9021,0005.HK,2019-09-04,14:37:32.323,57.85,8400,,0,14:37:32.000,2019-09-04,HKG
9022,0005.HK,2019-09-04,14:37:32.390,57.85,1600,,0,14:37:32.000,2019-09-04,HKG
9023,0005.HK,2019-09-04,14:37:33.074,57.85,15200,,0,14:37:33.000,2019-09-04,HKG
9024,0005.HK,2019-09-04,14:37:33.074,57.85,7200,,0,14:37:33.000,2019-09-04,HKG
9025,0005.HK,2019-09-04,14:37:33.074,57.85,1200,,0,14:37:33.000,2019-09-04,HKG
9026,0005.HK,2019-09-04,14:37:33.074,57.85,400,,0,14:37:33.000,2019-09-04,HKG
9027,0005.HK,2019-09-04,14:37:33.074,57.85,800,,0,14:37:33.000,2019-09-04,HKG
9028,0005.HK,2019-09-04,14:37:33.084,57.85,12800,,0,14:37:33.000,2019-09-04,HKG
9029,0005.HK,2019-09-04,14:37:36.466,57.85,800,,0,14:37:36.000,2019-09-04,HKG
9030,0005.HK,2019-09-04,14:37:38.183,57.9,20000,,0,14:37:38.000,2019-09-04,HKG
9031,0005.HK,2019-09-04,14:37:39.397,57.85,400,,0,14:37:39.000,2019-09-04,HKG
9032,0005.HK,2019-09-04,14:37:39.397,57.85,400,,0,14:37:39.000,2019-09-04,HKG
9033,0005.HK,2019-09-04,14:37:39.487,57.85,2400,,0,14:37:39.000,2019-09-04,HKG
9034,0005.HK,2019-09-04,14:37:39.487,57.85,400,,0,14:37:39.000,2019-09-04,HKG
9035,0005.HK,2019-09-04,14:37:39.487,57.85,2000,,0,14:37:39.000,2019-09-04,HKG
9036,0005.HK,2019-09-04,14:37:42.495,57.85,8800,,0,14:37:42.000,2019-09-04,HKG
9037,0005.HK,2019-09-04,14:37:42.495,57.85,43200,,0,14:37:42.000,2019-09-04,HKG
9038,0005.HK,2019-09-04,14:37:42.495,57.85,800,,0,14:37:42.000,2019-09-04,HKG
9039,0005.HK,2019-09-04,14:37:42.495,57.85,4400,,0,14:37:42.000,2019-09-04,HKG
9040,0005.HK,2019-09-04,14:37:42.495,57.85,4400,,0,14:37:42.000,2019-09-04,HKG
9041,0005.HK,2019-09-04,14:37:42.585,57.85,1600,,0,14:37:42.000,2019-09-04,HKG
9042,0005.HK,2019-09-04,14:37:43.898,57.85,400,,0,14:37:43.000,2019-09-04,HKG
9043,0005.HK,2019-09-04,14:37:47.563,57.85,1200,,0,14:37:47.000,2019-09-04,HKG
9044,0005.HK,2019-09-04,14:37:47.563,57.85,800,,0,14:37:47.000,2019-09-04,HKG
9045,0005.HK,2019-09-04,14:37:47.563,57.85,3200,,0,14:37:47.000,2019-09-04,HKG
9046,0005.HK,2019-09-04,14:37:48.547,57.85,400,,0,14:37:48.000,2019-09-04,HKG
9047,0005.HK,2019-09-04,14:37:50.149,57.9,12000,,0,14:37:50.000,2019-09-04,HKG
9048,0005.HK,2019-09-04,14:37:50.572,57.9,10000,,0,14:37:50.000,2019-09-04,HKG
9049,0005.HK,2019-09-04,14:37:56.327,57.8,800,,0,14:37:56.000,2019-09-04,HKG
9050,0005.HK,2019-09-04,14:37:58.393,57.8,400,,0,14:37:58.000,2019-09-04,HKG
9051,0005.HK,2019-09-04,14:37:59.915,57.8,800,,0,14:37:59.000,2019-09-04,HKG
9052,0005.HK,2019-09-04,14:38:00.436,57.8,400,,0,14:38:00.000,2019-09-04,HKG
9053,0005.HK,2019-09-04,14:38:06.027,57.8,2000,,0,14:38:06.000,2019-09-04,HKG
9054,0005.HK,2019-09-04,14:38:08.762,57.8,4000,,0,14:38:08.000,2019-09-04,HKG
9055,0005.HK,2019-09-04,14:38:10.007,57.85,400,,0,14:38:10.000,2019-09-04,HKG
9056,0005.HK,2019-09-04,14:38:11.753,57.85,400,,0,14:38:11.000,2019-09-04,HKG
9057,0005.HK,2019-09-04,14:38:13.405,57.8,800,,0,14:38:13.000,2019-09-04,HKG
9058,0005.HK,2019-09-04,14:38:25.237,57.8,400,,0,14:38:25.000,2019-09-04,HKG
9059,0005.HK,2019-09-04,14:38:26.329,57.85,400,,0,14:38:26.000,2019-09-04,HKG
9060,0005.HK,2019-09-04,14:38:26.767,57.8,400,,0,14:38:26.000,2019-09-04,HKG
9061,0005.HK,2019-09-04,14:38:28.262,57.85,400,,0,14:38:28.000,2019-09-04,HKG
9062,0005.HK,2019-09-04,14:38:29.454,57.9,40,D,0,14:38:29.000,2019-09-04,HKG
9063,0005.HK,2019-09-04,14:38:29.529,57.9,50,D,0,14:38:29.000,2019-09-04,HKG
9064,0005.HK,2019-09-04,14:38:29.708,57.85,400,,0,14:38:29.000,2019-09-04,HKG
9065,0005.HK,2019-09-04,14:38:30.975,57.85,2400,,0,14:38:30.000,2019-09-04,HKG
9066,0005.HK,2019-09-04,14:38:34.393,57.85,800,,0,14:38:34.000,2019-09-04,HKG
9067,0005.HK,2019-09-04,14:38:35.295,57.8,2400,,0,14:38:35.000,2019-09-04,HKG
9068,0005.HK,2019-09-04,14:38:36.463,57.8,1200,,0,14:38:36.000,2019-09-04,HKG
9069,0005.HK,2019-09-04,14:38:37.154,57.8,2000,,0,14:38:37.000,2019-09-04,HKG
9070,0005.HK,2019-09-04,14:38:37.462,57.85,8400,,0,14:38:37.000,2019-09-04,HKG
9071,0005.HK,2019-09-04,14:38:37.463,57.85,11200,,0,14:38:37.000,2019-09-04,HKG
9072,0005.HK,2019-09-04,14:38:37.630,57.8,800,,0,14:38:37.000,2019-09-04,HKG
9073,0005.HK,2019-09-04,14:38:38.546,56.9,1,D,0,14:38:38.000,2019-09-04,HKG
9074,0005.HK,2019-09-04,14:38:42.376,57.8,1600,,0,14:38:42.000,2019-09-04,HKG
9075,0005.HK,2019-09-04,14:38:42.519,57.85,400,,0,14:38:42.000,2019-09-04,HKG
9076,0005.HK,2019-09-04,14:38:42.519,57.85,400,,0,14:38:42.000,2019-09-04,HKG
9077,0005.HK,2019-09-04,14:38:42.519,57.85,800,,0,14:38:42.000,2019-09-04,HKG
9078,0005.HK,2019-09-04,14:38:45.236,57.8,800,,0,14:38:45.000,2019-09-04,HKG
9079,0005.HK,2019-09-04,14:38:52.777,57.85,5200,,0,14:38:52.000,2019-09-04,HKG
9080,0005.HK,2019-09-04,14:38:53.261,57.85,6800,,0,14:38:53.000,2019-09-04,HKG
9081,0005.HK,2019-09-04,14:38:53.273,57.85,6800,,0,14:38:53.000,2019-09-04,HKG
9082,0005.HK,2019-09-04,14:38:53.273,57.85,1200,,0,14:38:53.000,2019-09-04,HKG
9083,0005.HK,2019-09-04,14:38:53.785,57.85,3200,Y,0,14:38:53.000,2019-09-04,HKG
9084,0005.HK,2019-09-04,14:38:54.879,57.8,400,,0,14:38:54.000,2019-09-04,HKG
9085,0005.HK,2019-09-04,14:38:57.038,57.85,2400,,0,14:38:57.000,2019-09-04,HKG
9086,0005.HK,2019-09-04,14:39:02.417,57.8,400,,0,14:39:02.000,2019-09-04,HKG
9087,0005.HK,2019-09-04,14:39:02.521,57.85,8000,,0,14:39:02.000,2019-09-04,HKG
9088,0005.HK,2019-09-04,14:39:03.773,57.25,3,D,0,14:39:03.000,2019-09-04,HKG
9089,0005.HK,2019-09-04,14:39:08.785,57.85,400,,0,14:39:08.000,2019-09-04,HKG
9090,0005.HK,2019-09-04,14:39:08.793,57.85,800,,0,14:39:08.000,2019-09-04,HKG
9091,0005.HK,2019-09-04,14:39:09.069,57.85,800,,0,14:39:09.000,2019-09-04,HKG
9092,0005.HK,2019-09-04,14:39:09.332,57.85,400,,0,14:39:09.000,2019-09-04,HKG
9093,0005.HK,2019-09-04,14:39:09.332,57.85,400,,0,14:39:09.000,2019-09-04,HKG
9094,0005.HK,2019-09-04,14:39:09.332,57.85,10000,,0,14:39:09.000,2019-09-04,HKG
9095,0005.HK,2019-09-04,14:39:09.332,57.85,400,,0,14:39:09.000,2019-09-04,HKG
9096,0005.HK,2019-09-04,14:39:09.332,57.85,400,,0,14:39:09.000,2019-09-04,HKG
9097,0005.HK,2019-09-04,14:39:09.332,57.85,400,,0,14:39:09.000,2019-09-04,HKG
9098,0005.HK,2019-09-04,14:39:09.332,57.85,5200,,0,14:39:09.000,2019-09-04,HKG
9099,0005.HK,2019-09-04,14:39:13.797,57.8,800,,0,14:39:13.000,2019-09-04,HKG
9100,0005.HK,2019-09-04,14:39:18.918,57.85,4800,,0,14:39:18.000,2019-09-04,HKG
9101,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9102,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9103,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9104,0005.HK,2019-09-04,14:39:18.918,57.85,1200,,0,14:39:18.000,2019-09-04,HKG
9105,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9106,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9107,0005.HK,2019-09-04,14:39:18.918,57.85,4800,Y,0,14:39:18.000,2019-09-04,HKG
9108,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9109,0005.HK,2019-09-04,14:39:18.918,57.85,4800,,0,14:39:18.000,2019-09-04,HKG
9110,0005.HK,2019-09-04,14:39:18.918,57.85,21200,,0,14:39:18.000,2019-09-04,HKG
9111,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9112,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9113,0005.HK,2019-09-04,14:39:18.918,57.85,400,,0,14:39:18.000,2019-09-04,HKG
9114,0005.HK,2019-09-04,14:39:18.918,57.85,6000,,0,14:39:18.000,2019-09-04,HKG
9115,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9116,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9117,0005.HK,2019-09-04,14:39:18.918,57.85,800,,0,14:39:18.000,2019-09-04,HKG
9118,0005.HK,2019-09-04,14:39:21.947,57.85,2000,,0,14:39:21.000,2019-09-04,HKG
9119,0005.HK,2019-09-04,14:39:23.937,57.8,800,,0,14:39:23.000,2019-09-04,HKG
9120,0005.HK,2019-09-04,14:39:24.214,57.85,2400,,0,14:39:24.000,2019-09-04,HKG
9121,0005.HK,2019-09-04,14:39:26.543,57.8,1600,,0,14:39:26.000,2019-09-04,HKG
9122,0005.HK,2019-09-04,14:39:35.512,57.85,20800,,0,14:39:35.000,2019-09-04,HKG
9123,0005.HK,2019-09-04,14:39:38.020,57.8,4000,,0,14:39:38.000,2019-09-04,HKG
9124,0005.HK,2019-09-04,14:39:39.637,57.8,4800,,0,14:39:39.000,2019-09-04,HKG
9125,0005.HK,2019-09-04,14:39:40.825,57.8,800,,0,14:39:40.000,2019-09-04,HKG
9126,0005.HK,2019-09-04,14:39:40.976,57.85,400,,0,14:39:40.000,2019-09-04,HKG
9127,0005.HK,2019-09-04,14:39:43.046,57.8,800,,0,14:39:43.000,2019-09-04,HKG
9128,0005.HK,2019-09-04,14:39:43.544,57.85,8800,,0,14:39:43.000,2019-09-04,HKG
9129,0005.HK,2019-09-04,14:39:45.561,57.85,400,,0,14:39:45.000,2019-09-04,HKG
9130,0005.HK,2019-09-04,14:39:45.781,57.85,2000,,0,14:39:45.000,2019-09-04,HKG
9131,0005.HK,2019-09-04,14:39:46.035,57.8,3200,,0,14:39:46.000,2019-09-04,HKG
9132,0005.HK,2019-09-04,14:39:46.583,57.85,13200,,0,14:39:46.000,2019-09-04,HKG
9133,0005.HK,2019-09-04,14:39:46.583,57.85,800,,0,14:39:46.000,2019-09-04,HKG
9134,0005.HK,2019-09-04,14:39:46.583,57.85,1200,,0,14:39:46.000,2019-09-04,HKG
9135,0005.HK,2019-09-04,14:39:46.858,57.85,400,,0,14:39:46.000,2019-09-04,HKG
9136,0005.HK,2019-09-04,14:39:46.868,57.85,2400,,0,14:39:46.000,2019-09-04,HKG
9137,0005.HK,2019-09-04,14:39:49.919,57.85,3600,,0,14:39:49.000,2019-09-04,HKG
9138,0005.HK,2019-09-04,14:39:53.698,57.8,800,,0,14:39:53.000,2019-09-04,HKG
9139,0005.HK,2019-09-04,14:39:54.702,57.85,2800,Y,0,14:39:54.000,2019-09-04,HKG
9140,0005.HK,2019-09-04,14:39:54.702,57.85,400,,0,14:39:54.000,2019-09-04,HKG
9141,0005.HK,2019-09-04,14:39:54.702,57.85,1200,,0,14:39:54.000,2019-09-04,HKG
9142,0005.HK,2019-09-04,14:39:54.702,57.85,400,Y,0,14:39:54.000,2019-09-04,HKG
9143,0005.HK,2019-09-04,14:39:54.702,57.85,400,Y,0,14:39:54.000,2019-09-04,HKG
